id_pago,id_credito,fecha_pago,monto_pago
PAGO001118,CRED0142,2025-04-22,8108.92
PAGO001119,CRED0142,2025-06-01,5692.9
PAGO001120,CRED0142,2025-07-09,7900.21
PAGO001121,CRED0142,2025-08-05,5724.06
PAGO001122,CRED0142,2025-09-03,6385.71
PAGO001123,CRED0143,2025-10-25,4546.68
PAGO001124,CRED0143,2025-12-04,3834.74
PAGO001125,CRED0143,2026-01-01,3981.49
PAGO001126,CRED0143,2026-02-09,3786.75
PAGO001127,CRED0143,2026-03-15,3338.94
PAGO001128,CRED0143,2026-04-12,3302.86
PAGO001129,CRED0143,2026-05-17,5785.82
PAGO001130,CRED0144,2024-08-18,21194.79
PAGO001131,CRED0144,2024-09-19,14974.76
PAGO001132,CRED0145,2024-06-08,8332.98
PAGO001133,CRED0145,2024-07-17,7265.28
PAGO001134,CRED0145,2024-08-23,8560.56
PAGO001135,CRED0145,2024-09-22,8595.46
PAGO001136,CRED0145,2024-10-30,7798.25
PAGO001137,CRED0145,2024-11-30,7974.01
PAGO001138,CRED0145,2025-01-07,7776.29
PAGO001139,CRED0145,2025-02-07,7180.41
PAGO001140,CRED0145,2025-03-06,8389.95
PAGO001141,CRED0145,2025-04-05,7701.28
PAGO001142,CRED0145,2025-05-06,7999.98
PAGO001143,CRED0145,2025-06-08,8693.84
PAGO001144,CRED0145,2025-07-18,8228.38
PAGO001145,CRED0145,2025-08-22,8453.83
PAGO001146,CRED0145,2025-09-28,8421.38
PAGO001147,CRED0145,2025-11-03,7656.33
PAGO001148,CRED0145,2025-12-12,8520.21
PAGO001149,CRED0145,2026-01-15,9501.08
PAGO001150,CRED0145,2026-02-11,8698.42
PAGO001151,CRED0145,2026-03-18,6894.2
PAGO001152,CRED0145,2026-04-21,6891.23
PAGO001153,CRED0145,2026-05-27,8767.85
PAGO001154,CRED0145,2026-07-03,8876.49
PAGO001155,CRED0146,2025-10-02,5110.05
PAGO001156,CRED0146,2025-11-01,5330.77
PAGO001157,CRED0146,2025-12-01,5477.06
PAGO001158,CRED0146,2026-01-10,4906.66
PAGO001159,CRED0146,2026-02-09,4961.85
PAGO001160,CRED0146,2026-03-20,5615.33
PAGO001161,CRED0146,2026-04-25,6327.98
PAGO001162,CRED0146,2026-06-04,4580.17
PAGO001163,CRED0146,2026-07-11,6353.67
PAGO001164,CRED0146,2026-08-20,5164.55
PAGO001165,CRED0146,2026-09-29,5178.48
PAGO001166,CRED0146,2026-11-07,5305.57
PAGO001167,CRED0147,2023-08-09,5812.28
PAGO001168,CRED0147,2023-09-10,6559.91
PAGO001169,CRED0147,2023-10-13,6367.45
PAGO001170,CRED0147,2023-11-16,6205.37
PAGO001171,CRED0147,2023-12-25,7342.83
PAGO001172,CRED0147,2024-02-03,7297.26
PAGO001173,CRED0147,2024-03-02,7363.05
PAGO001174,CRED0147,2024-04-04,7942.31
PAGO001175,CRED0147,2024-05-10,7275.27
PAGO001176,CRED0147,2024-06-05,7899.07
PAGO001177,CRED0147,2024-07-14,8639.59
PAGO001178,CRED0148,2025-02-24,5701.35
PAGO001179,CRED0148,2025-03-28,4628.88
PAGO001180,CRED0148,2025-04-23,4935.14
PAGO001181,CRED0148,2025-05-29,5766.08
PAGO001182,CRED0148,2025-06-25,4913.66
PAGO001183,CRED0148,2025-07-23,5591.68
PAGO001184,CRED0148,2025-08-24,4451.94
PAGO001185,CRED0148,2025-09-29,5763.76
PAGO001186,CRED0148,2025-11-06,3575.15
PAGO001187,CRED0149,2024-12-08,2643.24
PAGO001188,CRED0149,2025-01-08,3360.55
PAGO001189,CRED0149,2025-02-13,3033.34
PAGO001190,CRED0149,2025-03-15,2783.43
PAGO001191,CRED0149,2025-04-18,2742.32
PAGO001192,CRED0149,2025-05-21,3536.58
PAGO001193,CRED0149,2025-06-18,2558.16
PAGO001194,CRED0149,2025-07-26,3496.3
PAGO001195,CRED0149,2025-08-28,3434.35
PAGO001196,CRED0149,2025-09-26,3235.95
PAGO001197,CRED0149,2025-10-25,2694.82
PAGO001198,CRED0149,2025-11-29,2417.02
PAGO001199,CRED0150,2024-05-17,2285.65
PAGO001200,CRED0150,2024-06-19,2330.33
PAGO001201,CRED0150,2024-07-26,2174.41
PAGO001202,CRED0150,2024-08-22,2130.84
PAGO001203,CRED0150,2024-09-24,2389.65
PAGO001204,CRED0150,2024-10-30,2176.81
PAGO001205,CRED0150,2024-12-09,2063.83
PAGO001206,CRED0150,2025-01-03,2544.13
PAGO001207,CRED0150,2025-01-30,1857.24
PAGO001208,CRED0151,2024-02-14,5595.68
PAGO001209,CRED0151,2024-03-22,4439.09
PAGO001210,CRED0151,2024-04-29,5654.06
PAGO001211,CRED0151,2024-06-08,4540.58
PAGO001212,CRED0151,2024-07-12,4679.12
PAGO001213,CRED0151,2024-08-10,5136.25
PAGO001214,CRED0151,2024-09-19,5580.92
PAGO001215,CRED0151,2024-10-15,4405.21
PAGO001216,CRED0152,2026-01-09,28077.76
PAGO001217,CRED0152,2026-02-03,21025.76
PAGO001218,CRED0152,2026-03-05,24163.92
PAGO001219,CRED0152,2026-03-30,25712.84
PAGO001220,CRED0153,2024-09-28,10002.01
PAGO001221,CRED0153,2024-11-01,7422.17
PAGO001222,CRED0153,2024-12-04,7196.52
PAGO001223,CRED0153,2025-01-09,7736.43
PAGO001224,CRED0153,2025-02-14,9160.09
PAGO001225,CRED0153,2025-03-16,10050.03
PAGO001226,CRED0154,2023-10-17,5710.04
PAGO001227,CRED0154,2023-11-18,5088.43
PAGO001228,CRED0154,2023-12-15,5663.35
PAGO001229,CRED0154,2024-01-09,4636.38
PAGO001230,CRED0154,2024-02-05,4467.3
PAGO001231,CRED0154,2024-03-08,5277.4
PAGO001232,CRED0154,2024-04-16,4208.79
PAGO001233,CRED0154,2024-05-21,5900.9
PAGO001234,CRED0154,2024-06-28,6177.41
PAGO001235,CRED0155,2023-10-16,5506.1
PAGO001236,CRED0155,2023-11-13,4859.46
PAGO001237,CRED0155,2023-12-19,6656.55
PAGO001238,CRED0155,2024-01-17,5505.29
PAGO001239,CRED0155,2024-02-15,6103.38
PAGO001240,CRED0155,2024-03-15,4779.08
PAGO001241,CRED0155,2024-04-09,6031.16
PAGO001242,CRED0155,2024-05-09,5637.87
PAGO001243,CRED0155,2024-06-09,6072.2
PAGO001244,CRED0155,2024-07-08,6611.59
PAGO001245,CRED0156,2024-09-04,7852.67
PAGO001246,CRED0156,2024-10-01,7953.25
PAGO001247,CRED0156,2024-10-30,7557.46
PAGO001248,CRED0156,2024-12-06,6456.67
PAGO001249,CRED0156,2025-01-13,6354.99
PAGO001250,CRED0156,2025-02-11,6171.8
PAGO001251,CRED0156,2025-03-10,6172.85
PAGO001252,CRED0156,2025-04-13,7630.29
PAGO001253,CRED0156,2025-05-08,7819.53
PAGO001254,CRED0156,2025-06-11,6055.55
PAGO001255,CRED0156,2025-07-12,7544.82
PAGO001256,CRED0156,2025-08-15,4801.88
PAGO001257,CRED0157,2024-07-01,38826.25
PAGO001258,CRED0157,2024-08-10,53059.59
PAGO001259,CRED0158,2025-11-03,928.08
PAGO001260,CRED0158,2025-12-09,1353.3
PAGO001261,CRED0158,2026-01-07,1100.95
PAGO001262,CRED0158,2026-02-14,1091.07
PAGO001263,CRED0158,2026-03-16,1274.33
PAGO001264,CRED0158,2026-04-12,930.22
PAGO001265,CRED0158,2026-05-09,928.88
PAGO001266,CRED0158,2026-06-09,940.89
PAGO001267,CRED0158,2026-07-05,1360.11
PAGO001268,CRED0158,2026-08-11,1156.2
PAGO001269,CRED0158,2026-09-18,1117.9
PAGO001270,CRED0158,2026-10-25,960.54
PAGO001271,CRED0158,2026-11-23,1050.5
PAGO001272,CRED0158,2026-12-27,958.97
PAGO001273,CRED0158,2027-01-27,1371.93
PAGO001274,CRED0158,2027-02-25,1169.93
PAGO001275,CRED0158,2027-04-03,1193.02
PAGO001276,CRED0158,2027-04-30,1065.59
PAGO001277,CRED0158,2027-06-07,1259.22
PAGO001278,CRED0158,2027-07-09,949.23
PAGO001279,CRED0158,2027-08-05,1349.01
PAGO001280,CRED0158,2027-09-02,1859.4
PAGO001281,CRED0159,2023-12-02,10125.68
PAGO001282,CRED0159,2024-01-01,9293.24
PAGO001283,CRED0159,2024-01-30,11845.42
PAGO001284,CRED0159,2024-02-29,10946.17
PAGO001285,CRED0159,2024-04-05,11062.77
PAGO001286,CRED0159,2024-05-08,9501.61
PAGO001287,CRED0159,2024-06-06,12057.1
PAGO001288,CRED0159,2024-07-09,11983.26
PAGO001289,CRED0159,2024-08-06,12152.05
PAGO001290,CRED0159,2024-08-31,10238.46
PAGO001291,CRED0159,2024-10-08,9962.08
PAGO001292,CRED0159,2024-11-04,12374.88
PAGO001293,CRED0160,2023-09-30,6374.52
PAGO001294,CRED0160,2023-11-05,5249.06
PAGO001295,CRED0160,2023-12-05,6046.46
PAGO001296,CRED0160,2024-01-07,7082.37
PAGO001297,CRED0160,2024-02-04,5690.77
PAGO001298,CRED0160,2024-02-29,5219.95
PAGO001299,CRED0160,2024-03-25,5732.0
PAGO001300,CRED0160,2024-05-04,6036.99
PAGO001301,CRED0160,2024-06-02,5564.5
PAGO001302,CRED0160,2024-06-28,6519.36
PAGO001303,CRED0160,2024-08-05,5680.84
PAGO001304,CRED0160,2024-09-06,6170.5
PAGO001305,CRED0160,2024-10-11,5800.21
PAGO001306,CRED0160,2024-11-07,6567.04
PAGO001307,CRED0160,2024-12-05,6389.57
PAGO001308,CRED0160,2024-12-31,5565.48
PAGO001309,CRED0160,2025-01-26,7543.96
PAGO001310,CRED0160,2025-02-22,7347.09
PAGO001311,CRED0160,2025-03-28,7082.87
PAGO001312,CRED0160,2025-05-01,5943.33
PAGO001313,CRED0160,2025-06-09,5127.83
PAGO001314,CRED0160,2025-07-10,5852.14
PAGO001315,CRED0160,2025-08-13,6996.17
PAGO001316,CRED0160,2025-09-14,11641.5
PAGO001317,CRED0161,2024-05-07,15476.32
PAGO001318,CRED0161,2024-06-07,16960.43
PAGO001319,CRED0161,2024-07-09,13348.59
PAGO001320,CRED0161,2024-08-16,12562.43
PAGO001321,CRED0161,2024-09-21,16361.32
PAGO001322,CRED0161,2024-10-16,18316.83
PAGO001323,CRED0161,2024-11-10,17124.71
PAGO001324,CRED0161,2024-12-17,13989.6
PAGO001325,CRED0162,2024-09-30,27681.35
PAGO001326,CRED0162,2024-11-07,23124.39
PAGO001327,CRED0162,2024-12-03,27583.39
PAGO001328,CRED0162,2025-01-01,14404.29
PAGO001329,CRED0163,2023-06-03,11840.4
PAGO001330,CRED0163,2023-07-11,14330.94
PAGO001331,CRED0163,2023-08-16,13044.81
PAGO001332,CRED0163,2023-09-12,13844.77
PAGO001333,CRED0164,2024-04-07,2797.15
PAGO001334,CRED0164,2024-05-04,2570.93
PAGO001335,CRED0164,2024-05-30,2415.29
PAGO001336,CRED0164,2024-06-28,2218.68
PAGO001337,CRED0164,2024-07-31,2827.85
PAGO001338,CRED0164,2024-09-06,2678.88
PAGO001339,CRED0164,2024-10-11,2299.31
PAGO001340,CRED0164,2024-11-13,2215.54
PAGO001341,CRED0164,2024-12-14,2118.83
PAGO001342,CRED0164,2025-01-11,2137.97
PAGO001343,CRED0164,2025-02-10,2997.12
PAGO001344,CRED0165,2023-07-03,1784.67
PAGO001345,CRED0165,2023-08-08,2494.84
PAGO001346,CRED0165,2023-09-08,2063.37
PAGO001347,CRED0165,2023-10-17,1906.08
PAGO001348,CRED0165,2023-11-14,1759.16
PAGO001349,CRED0165,2023-12-18,2378.5
PAGO001350,CRED0165,2024-01-13,1864.01
PAGO001351,CRED0165,2024-02-17,1807.88
PAGO001352,CRED0165,2024-03-20,2498.0
PAGO001353,CRED0165,2024-04-26,2481.79
PAGO001354,CRED0166,2025-09-19,5979.25
PAGO001355,CRED0166,2025-10-14,5902.12
PAGO001356,CRED0166,2025-11-22,5110.11
PAGO001357,CRED0166,2025-12-24,4187.98
PAGO001358,CRED0166,2026-01-21,5605.83
PAGO001359,CRED0166,2026-02-19,4241.42
PAGO001360,CRED0166,2026-03-17,3961.0
PAGO001361,CRED0168,2024-03-11,6617.5
PAGO001362,CRED0168,2024-04-07,6496.81
PAGO001363,CRED0168,2024-05-10,7339.89
PAGO001364,CRED0168,2024-06-06,5086.6
PAGO001365,CRED0168,2024-07-03,5529.27
PAGO001366,CRED0168,2024-08-11,7067.85
PAGO001367,CRED0168,2024-09-07,7308.81
PAGO001368,CRED0168,2024-10-12,5340.02
PAGO001369,CRED0168,2024-11-20,5820.45
PAGO001370,CRED0169,2024-07-28,32885.95
PAGO001371,CRED0169,2024-09-03,33737.04
PAGO001372,CRED0169,2024-10-10,36265.65
PAGO001373,CRED0169,2024-11-09,31815.32
PAGO001374,CRED0169,2024-12-09,34242.99
PAGO001375,CRED0170,2024-09-13,7334.35
PAGO001376,CRED0170,2024-10-15,9036.48
PAGO001377,CRED0170,2024-11-24,8233.33
PAGO001378,CRED0170,2025-01-03,7035.15
PAGO001379,CRED0170,2025-02-05,8134.42
PAGO001380,CRED0170,2025-03-15,7507.85
PAGO001381,CRED0170,2025-04-16,8980.08
PAGO001382,CRED0170,2025-05-11,10204.33
PAGO001383,CRED0170,2025-06-16,8464.4
PAGO001384,CRED0170,2025-07-26,8001.36
PAGO001385,CRED0170,2025-08-30,8152.74
PAGO001386,CRED0170,2025-09-29,6915.97
PAGO001387,CRED0170,2025-10-31,6927.03
PAGO001388,CRED0170,2025-12-03,14544.99
PAGO001389,CRED0171,2024-08-10,8512.08
PAGO001390,CRED0171,2024-09-11,9149.33
PAGO001391,CRED0171,2024-10-09,6915.44
PAGO001392,CRED0171,2024-11-10,6972.88
PAGO001393,CRED0171,2024-12-06,8503.49
PAGO001394,CRED0171,2025-01-07,7924.02
PAGO001395,CRED0171,2025-02-13,7244.46
PAGO001396,CRED0171,2025-03-15,6694.69
PAGO001397,CRED0171,2025-04-19,8633.2
PAGO001398,CRED0171,2025-05-25,6361.93
PAGO001399,CRED0172,2023-04-22,23621.1
PAGO001400,CRED0172,2023-05-23,26137.35
PAGO001401,CRED0172,2023-07-02,23423.16
PAGO001402,CRED0172,2023-08-01,22946.91
PAGO001403,CRED0172,2023-08-28,18945.55
PAGO001404,CRED0172,2023-09-29,18611.64
PAGO001405,CRED0172,2023-11-08,18434.32
PAGO001406,CRED0172,2023-12-09,32160.17
PAGO001407,CRED0173,2023-03-24,2157.55
PAGO001408,CRED0173,2023-04-28,1522.41
PAGO001409,CRED0173,2023-05-27,1912.01
PAGO001410,CRED0173,2023-06-25,2050.8
PAGO001411,CRED0173,2023-07-31,2188.43
PAGO001412,CRED0173,2023-09-05,1999.18
PAGO001413,CRED0173,2023-10-12,1911.57
PAGO001414,CRED0173,2023-11-16,1701.45
PAGO001415,CRED0173,2023-12-15,2199.74
PAGO001416,CRED0173,2024-01-22,2063.72
PAGO001417,CRED0173,2024-03-02,1958.26
PAGO001418,CRED0173,2024-04-01,2001.14
PAGO001419,CRED0173,2024-05-07,1643.41
PAGO001420,CRED0173,2024-06-06,1758.09
PAGO001421,CRED0173,2024-07-10,1572.53
PAGO001422,CRED0173,2024-08-04,927.53
PAGO001423,CRED0174,2023-03-14,5635.91
PAGO001424,CRED0174,2023-04-15,5716.6
PAGO001425,CRED0174,2023-05-13,6359.89
PAGO001426,CRED0174,2023-06-11,5048.54
PAGO001427,CRED0174,2023-07-08,4846.76
PAGO001428,CRED0174,2023-08-12,4694.93
PAGO001429,CRED0174,2023-09-08,6110.78
PAGO001430,CRED0174,2023-10-13,5298.59
PAGO001431,CRED0174,2023-11-15,4785.44
PAGO001432,CRED0174,2023-12-12,5090.36
PAGO001433,CRED0174,2024-01-09,5891.51
PAGO001434,CRED0174,2024-02-04,5490.74
PAGO001435,CRED0175,2024-01-24,10155.59
PAGO001436,CRED0175,2024-03-02,8527.4
PAGO001437,CRED0175,2024-04-08,8042.21
PAGO001438,CRED0175,2024-05-15,7187.78
PAGO001439,CRED0175,2024-06-24,9538.64
PAGO001440,CRED0175,2024-07-26,7397.2
PAGO001441,CRED0175,2024-08-22,9574.43
PAGO001442,CRED0175,2024-09-17,7849.56
PAGO001443,CRED0175,2024-10-22,7734.02
PAGO001444,CRED0175,2024-11-19,9503.78
PAGO001445,CRED0176,2024-02-06,13450.98
PAGO001446,CRED0176,2024-03-04,14422.59
PAGO001447,CRED0176,2024-03-31,14595.02
PAGO001448,CRED0177,2025-09-19,7354.93
PAGO001449,CRED0177,2025-10-14,6180.72
PAGO001450,CRED0177,2025-11-13,6628.12
PAGO001451,CRED0177,2025-12-21,5483.62
PAGO001452,CRED0177,2026-01-18,5925.93
PAGO001453,CRED0177,2026-02-18,6124.68
PAGO001454,CRED0177,2026-03-23,6763.57
PAGO001455,CRED0177,2026-04-26,5688.12
PAGO001456,CRED0177,2026-05-22,6083.05
PAGO001457,CRED0177,2026-07-01,5474.69
PAGO001458,CRED0177,2026-08-06,5093.94
PAGO001459,CRED0177,2026-09-02,9462.3
PAGO001460,CRED0178,2023-12-26,3453.13
PAGO001461,CRED0178,2024-01-26,3574.73
PAGO001462,CRED0178,2024-02-29,4902.35
PAGO001463,CRED0178,2024-04-09,4682.86
PAGO001464,CRED0178,2024-05-13,4585.88
PAGO001465,CRED0178,2024-06-22,4098.82
PAGO001466,CRED0178,2024-07-25,3443.49
PAGO001467,CRED0178,2024-08-31,3597.86
PAGO001468,CRED0178,2024-10-07,3901.71
PAGO001469,CRED0178,2024-11-15,3366.89
PAGO001470,CRED0178,2024-12-24,4059.23
PAGO001471,CRED0178,2025-01-25,5734.31
PAGO001472,CRED0179,2025-04-30,6624.48
PAGO001473,CRED0179,2025-05-28,5020.18
PAGO001474,CRED0179,2025-07-03,6759.13
PAGO001475,CRED0179,2025-08-10,7150.32
PAGO001476,CRED0179,2025-09-11,6146.38
PAGO001477,CRED0179,2025-10-18,6783.75
PAGO001478,CRED0179,2025-11-25,7138.1
PAGO001479,CRED0179,2026-01-04,6192.38
PAGO001480,CRED0179,2026-02-05,5960.23
PAGO001481,CRED0179,2026-03-04,5764.16
PAGO001482,CRED0179,2026-03-30,6022.42
PAGO001483,CRED0179,2026-04-28,2646.81
PAGO001484,CRED0180,2024-11-05,3690.83
PAGO001485,CRED0181,2025-12-19,16164.23
PAGO001486,CRED0181,2026-01-26,15800.7
PAGO001487,CRED0181,2026-03-05,16739.99
PAGO001488,CRED0181,2026-04-03,21546.18
PAGO001489,CRED0181,2026-05-06,17635.79
PAGO001490,CRED0181,2026-06-02,15866.53
PAGO001491,CRED0181,2026-07-09,19401.88
PAGO001492,CRED0181,2026-08-11,19155.82
PAGO001493,CRED0181,2026-09-05,21184.63
PAGO001494,CRED0181,2026-10-13,16060.33
PAGO001495,CRED0181,2026-11-11,16331.59
PAGO001496,CRED0181,2026-12-09,32185.99
PAGO001497,CRED0182,2025-09-03,5408.9
PAGO001498,CRED0182,2025-10-09,5587.82
PAGO001499,CRED0182,2025-11-11,4627.0
PAGO001500,CRED0182,2025-12-21,4993.93
PAGO001501,CRED0182,2026-01-30,3956.01
PAGO001502,CRED0182,2026-03-04,4665.7
PAGO001503,CRED0182,2026-04-10,3958.57
PAGO001504,CRED0182,2026-05-15,5223.99
PAGO001505,CRED0182,2026-06-10,5331.24
PAGO001506,CRED0182,2026-07-13,5624.98
PAGO001507,CRED0182,2026-08-07,4539.28
PAGO001508,CRED0182,2026-09-10,4487.02
PAGO001509,CRED0182,2026-10-20,5549.65
PAGO001510,CRED0182,2026-11-17,5771.5
PAGO001511,CRED0182,2026-12-19,4144.2
PAGO001512,CRED0182,2027-01-27,5386.15
PAGO001513,CRED0182,2027-03-03,4406.38
PAGO001514,CRED0182,2027-04-10,5057.92
PAGO001515,CRED0182,2027-05-07,4248.17
PAGO001516,CRED0182,2027-06-07,5656.82
PAGO001517,CRED0182,2027-07-15,5321.91
PAGO001518,CRED0182,2027-08-20,5477.39
PAGO001519,CRED0182,2027-09-19,4010.67
PAGO001520,CRED0182,2027-10-26,3062.88
PAGO001521,CRED0183,2025-11-16,9219.87
PAGO001522,CRED0183,2025-12-17,13065.28
PAGO001523,CRED0183,2026-01-17,12891.68
PAGO001524,CRED0183,2026-02-18,9238.6
PAGO001525,CRED0183,2026-03-16,13260.0
PAGO001526,CRED0183,2026-04-16,10333.32
PAGO001527,CRED0183,2026-05-25,11383.7
PAGO001528,CRED0183,2026-06-22,12183.69
PAGO001529,CRED0183,2026-07-24,10780.87
PAGO001530,CRED0183,2026-09-01,9895.29
PAGO001531,CRED0183,2026-10-11,12712.1
PAGO001532,CRED0184,2023-10-26,25421.02
PAGO001533,CRED0184,2023-11-22,20068.73
PAGO001534,CRED0184,2023-12-29,20379.37
PAGO001535,CRED0185,2023-10-06,1315.28
PAGO001536,CRED0185,2023-11-06,1351.84
PAGO001537,CRED0185,2023-12-08,1266.95
PAGO001538,CRED0185,2024-01-10,1254.6
PAGO001539,CRED0185,2024-02-04,1355.4
PAGO001540,CRED0185,2024-02-29,1170.62
PAGO001541,CRED0185,2024-03-29,1252.61
PAGO001542,CRED0185,2024-04-23,1052.18
PAGO001543,CRED0185,2024-05-27,1283.54
PAGO001544,CRED0185,2024-06-29,1146.83
PAGO001545,CRED0185,2024-08-05,561.8
PAGO001546,CRED0186,2023-12-21,4159.68
PAGO001547,CRED0186,2024-01-27,4358.31
PAGO001548,CRED0186,2024-02-21,4235.25
PAGO001549,CRED0186,2024-03-28,4319.48
PAGO001550,CRED0186,2024-05-01,3876.0
PAGO001551,CRED0186,2024-05-29,4185.04
PAGO001552,CRED0186,2024-07-03,5039.38
PAGO001553,CRED0186,2024-08-07,4825.43
PAGO001554,CRED0186,2024-09-09,4479.11
PAGO001555,CRED0186,2024-10-13,3690.31
PAGO001556,CRED0186,2024-11-14,4889.84
PAGO001557,CRED0186,2024-12-21,4486.55
PAGO001558,CRED0186,2025-01-19,4589.0
PAGO001559,CRED0186,2025-02-28,5054.74
PAGO001560,CRED0186,2025-04-02,4902.03
PAGO001561,CRED0186,2025-05-09,4027.43
PAGO001562,CRED0186,2025-06-04,4355.84
PAGO001563,CRED0186,2025-07-05,3951.36
PAGO001564,CRED0186,2025-08-06,4530.03
PAGO001565,CRED0186,2025-09-15,361.95
PAGO001566,CRED0187,2024-05-05,8011.43
PAGO001567,CRED0187,2024-06-04,8468.49
PAGO001568,CRED0187,2024-07-14,7856.22
PAGO001569,CRED0187,2024-08-16,10061.19
PAGO001570,CRED0187,2024-09-15,10879.83
PAGO001571,CRED0187,2024-10-20,9799.98
PAGO001572,CRED0187,2024-11-21,8695.54
PAGO001573,CRED0187,2024-12-25,8936.21
PAGO001574,CRED0187,2025-01-29,8756.08
PAGO001575,CRED0187,2025-03-04,9096.03
PAGO001576,CRED0187,2025-04-01,10967.02
PAGO001577,CRED0188,2023-12-12,34259.99
PAGO001578,CRED0188,2024-01-08,32783.35
PAGO001579,CRED0188,2024-02-08,32411.86
PAGO001580,CRED0189,2025-05-30,13560.43
PAGO001581,CRED0189,2025-06-28,12010.9
PAGO001582,CRED0189,2025-07-29,13164.61
PAGO001583,CRED0189,2025-09-06,12043.83
PAGO001584,CRED0189,2025-10-06,15616.23
PAGO001585,CRED0189,2025-11-15,13108.19
PAGO001586,CRED0189,2025-12-15,13000.21
PAGO001587,CRED0189,2026-01-10,11265.47
PAGO001588,CRED0189,2026-02-12,22668.66
PAGO001589,CRED0190,2023-11-23,8347.98
PAGO001590,CRED0190,2023-12-20,8235.7
PAGO001591,CRED0190,2024-01-27,10185.29
PAGO001592,CRED0190,2024-03-04,9394.51
PAGO001593,CRED0190,2024-04-13,9217.73
PAGO001594,CRED0190,2024-05-09,9799.67
PAGO001595,CRED0190,2024-06-14,11409.7
PAGO001596,CRED0190,2024-07-19,10662.4
PAGO001597,CRED0190,2024-08-19,7804.5
PAGO001598,CRED0190,2024-09-13,10158.99
PAGO001599,CRED0190,2024-10-15,11142.68
PAGO001600,CRED0191,2023-06-22,6572.55
PAGO001601,CRED0191,2023-07-20,6775.68
PAGO001602,CRED0191,2023-08-23,6160.16
PAGO001603,CRED0191,2023-09-18,6533.06
PAGO001604,CRED0191,2023-10-22,6981.42
PAGO001605,CRED0191,2023-11-26,9617.4
PAGO001606,CRED0192,2025-12-05,8209.74
PAGO001607,CRED0192,2026-01-10,7781.71
PAGO001608,CRED0192,2026-02-09,8341.88
PAGO001609,CRED0192,2026-03-18,5713.3
PAGO001610,CRED0192,2026-04-19,5323.29
PAGO001611,CRED0193,2025-10-29,20480.02
PAGO001612,CRED0193,2025-11-28,16790.56
PAGO001613,CRED0193,2025-12-24,18783.69
PAGO001614,CRED0193,2026-01-26,21915.82
PAGO001615,CRED0193,2026-02-21,20513.48
PAGO001616,CRED0193,2026-03-19,21051.6
PAGO001617,CRED0193,2026-04-13,16198.02
PAGO001618,CRED0193,2026-05-11,19112.54
PAGO001619,CRED0193,2026-06-17,16793.99
PAGO001620,CRED0193,2026-07-20,19568.22
PAGO001621,CRED0193,2026-08-18,17441.67
PAGO001622,CRED0193,2026-09-12,28598.8
PAGO001623,CRED0194,2024-12-11,11173.39
PAGO001624,CRED0194,2025-01-13,11006.85
PAGO001625,CRED0194,2025-02-11,10150.86
PAGO001626,CRED0194,2025-03-11,10540.13
PAGO001627,CRED0194,2025-04-08,9579.62
PAGO001628,CRED0194,2025-05-06,10482.02
PAGO001629,CRED0194,2025-06-06,11658.0
PAGO001630,CRED0194,2025-07-07,9895.27
PAGO001631,CRED0194,2025-08-14,9937.47
PAGO001632,CRED0195,2024-02-21,11993.4
PAGO001633,CRED0195,2024-03-23,12915.12
PAGO001634,CRED0195,2024-05-02,11197.07
PAGO001635,CRED0195,2024-05-27,9669.99
PAGO001636,CRED0195,2024-06-23,14279.0
PAGO001637,CRED0196,2023-04-30,3220.22
PAGO001638,CRED0196,2023-05-27,4164.76
PAGO001639,CRED0196,2023-06-23,4080.91
PAGO001640,CRED0196,2023-07-21,4352.44
PAGO001641,CRED0196,2023-08-22,3681.13
PAGO001642,CRED0196,2023-09-25,3392.5
PAGO001643,CRED0196,2023-10-21,3146.29
PAGO001644,CRED0196,2023-11-20,4306.53
PAGO001645,CRED0196,2023-12-24,3536.48
PAGO001646,CRED0196,2024-01-28,3635.04
PAGO001647,CRED0196,2024-02-25,3139.09
PAGO001648,CRED0196,2024-03-22,3011.24
PAGO001649,CRED0196,2024-04-20,3990.7
PAGO001650,CRED0196,2024-05-20,3489.2
PAGO001651,CRED0196,2024-06-28,4427.82
PAGO001652,CRED0196,2024-07-31,4313.03
PAGO001653,CRED0196,2024-08-27,3555.07
PAGO001654,CRED0196,2024-10-01,3270.75
PAGO001655,CRED0196,2024-11-07,3596.47
PAGO001656,CRED0196,2024-12-16,3404.05
PAGO001657,CRED0196,2025-01-22,4030.47
PAGO001658,CRED0196,2025-03-03,4195.29
PAGO001659,CRED0196,2025-04-02,3166.14
PAGO001660,CRED0196,2025-04-28,4796.67
PAGO001661,CRED0197,2025-03-31,20435.73
PAGO001662,CRED0197,2025-05-09,17205.69
PAGO001663,CRED0197,2025-06-15,21921.93
PAGO001664,CRED0197,2025-07-10,22579.88
PAGO001665,CRED0197,2025-08-08,19586.43
PAGO001666,CRED0197,2025-09-17,16666.76
PAGO001667,CRED0197,2025-10-25,19252.04
PAGO001668,CRED0197,2025-11-21,17839.51
PAGO001669,CRED0197,2025-12-26,21991.08
PAGO001670,CRED0198,2025-11-10,1934.21
PAGO001671,CRED0198,2025-12-12,1896.18
PAGO001672,CRED0199,2023-08-24,12913.15
PAGO001673,CRED0199,2023-09-21,11632.96
PAGO001674,CRED0199,2023-10-23,11867.65
PAGO001675,CRED0199,2023-11-29,10274.05
PAGO001676,CRED0199,2023-12-25,9618.93
